1,21
2,23
3,8
4,12
5,5
6,24
7,1
8,18
9,5
10,18
11,22
12,0
13,18
14,1
15,17
16,14
17,1
18,13
19,14
20,20
21,14
22,15
23,17
24,18
25,9
26,16
27,6
28,0
29,24
30,11
31,1
32,3
33,5
34,0
35,16
36,3
37,3
38,11
39,9
40,20
41,1
42,19
43,0
44,16
45,1
46,19
47,12
48,20
49,11
50,13
51,17
52,21
53,13
54,5
55,9
56,3
57,17
58,6
59,12
60,11
61,16
62,16
63,11
64,16
65,5
66,3
67,10
68,7
69,15
70,11
71,3
72,9
73,3
74,5
75,13
76,5
77,8
78,12
79,3
80,11
81,14
82,10
83,5
84,9
85,9
86,11
87,9
88,9
89,9
90,12
91,15
92,0
93,24
94,5
95,25
96,17
97,22
98,10
99,13
100,17
101,12
102,12
103,13
104,18
105,3
106,8
107,10
108,4
109,21
110,7
111,12
112,11
113,6
114,12
115,6
116,3
117,8
118,3
119,10
120,11
121,5
122,13
123,7
124,9
125,18
126,5
127,9
128,4
129,10
130,5
131,3
132,10
133,15
134,7
135,13
136,3
137,7
138,11
139,5
140,9
141,0
142,3
143,8
144,3
145,2
146,8
147,7
148,16
149,14
150,12
151,13
152,11
153,12
154,6
155,10
156,19
157,1
158,15
159,14
160,5
161,19
162,9
163,5
164,9
165,16
166,8
167,3
168,6
169,14
170,8
171,4
172,5
173,14
174,6
175,21
176,9
177,6
178,11
179,8
180,11
181,12
182,4
183,8
184,13
185,6
186,9
187,4
188,14
189,21
190,12
191,8
192,6
193,14
194,3
195,14
196,13
197,7
198,11
199,5
200,11
201,16
202,14
203,11
204,17
205,3
206,15
207,13
208,5
209,10
210,6
211,13
212,13
213,17
214,11
215,10
216,10
217,12
218,13
219,6
220,2
221,11
222,6
223,6
224,10
225,3
226,2
227,18
228,9
229,11
230,10
231,16
232,17
233,6
234,5
235,11
236,6
237,12
238,11
239,9
240,7
241,8
242,9
243,8
244,18
245,13
246,10
247,7
248,14
249,7
250,11
251,8
252,14
253,11
254,9
255,9
256,12
257,9
258,13
259,8
260,5
261,7
262,12
263,15
264,6
265,8
266,3
267,2
268,15
269,10
270,11
271,2
272,21
273,6
274,18
275,12
276,10
277,14
278,12
279,9
280,13
281,6
282,22
283,5
284,14
285,7
286,7
287,11
288,5
289,10
290,8
291,17
292,2
293,13
294,7
295,20
296,20
297,15
298,3
299,7
300,23
301,6
302,10
303,13
304,9
305,12
306,15
307,14
308,5
309,6
310,0
311,6
312,9
313,9
314,9
315,7
316,6
317,11
318,11
319,13
320,11
321,16
322,4
323,10
324,4
325,0
326,14
327,8
328,10
329,13
330,4
331,13
332,6
333,15
334,9
335,17
336,13
337,9
338,21
339,18
340,15
341,10
342,6
343,9
344,9
345,23
346,16
347,8
348,6
349,9
350,4
351,4
352,19
353,16
354,4
355,15
356,2
357,6
358,10
359,8
360,4
361,6
362,11
363,3
364,4
365,8
366,12
367,13
368,10
369,7
370,11
371,4
372,10
373,3
374,8
