1,i,x,y,t
2,i,x,t
3,i,x,t
4,i,x,t
5,i,x,t
6,i,x,t
7,i,x,t
8,i,t
9,i,t
10,i,t
11,i,x,y,t
12,i,t
13,i,t
14,i,x,t
15,i,t
16,i,t
17,i,t
18,i,t
19,i,t
20,i,t
21,i,t
22,i,t
23,i,x,t
24,i,x,t
25,i,x,t
26,i,t
27,i,t
28,i,t
29,i,t
30,i,t
31,i,t
32,i,t
33,i,t
34,i,t
35,i,t
36,i,t
37,i,t
38,i,t
39,i,t
40,i,t
41,i,t
42,i,t
43,i,t
44,i,t
45,i,t
46,i,t
47,i,t
48,i,t
49,i,t
50,i,t
51,i,t
52,i,t
53,i,t
54,i,t
55,i,t
56,i,t
57,i,t
58,i,t
59,i,t
60,i,t
61,i,t
62,i,t
63,i,t
64,i,t
65,i,t
66,i,t
67,i,t
68,i,t
69,i,t
70,i,t
71,i,t
72,i,t
73,i,x,t
74,i,t
75,i,t
76,i,t
77,i,t
78,i,t
79,i,x,t
80,i,t
81,i,t
82,i,t
83,i,x,t
84,i,x,t
85,i,t
86,i,t
87,i,t
88,i,t
89,i,t
90,i,t
91,i,t
92,i,t
93,i,t
94,i,t
95,i,x,t
96,i,x,t
97,i,t
98,i,t
99,i,t
100,i,t
101,i,t
102,i,t
103,i,t
104,i,t
105,i,t
106,i,t
107,i,t
108,i,t
109,i,t
110,i,x,t
111,i,x,t
112,i,x,t
113,i,x,t
114,i,t
115,i,t
116,i,t
117,i,t
118,i,t
119,i,t
120,i,t
121,i,t
122,i,t
123,i,t
124,i,t
125,i,t
126,i,t
127,i,t
128,i,t
129,i,t
130,i,t
131,i,t
132,i,t
133,i,t
134,i,t
135,i,t
136,i,t
137,i,t
138,i,t
139,i,t
140,i,t
141,i,t
142,i,t
143,i,x,t
144,i,t
145,i,x,t
146,i,t
147,i,t
148,i,t
149,i,t
150,i,t
151,i,t
152,i,t
153,i,t
154,i,t
155,i,t
156,i,t
157,i,t
158,i,t
159,i,t
160,i,t
161,i,t
162,i,t
163,i,t
164,i,t
165,i,t
166,i,t
167,i,t
168,i,x,t
169,i,t
170,i,t
171,i,t
172,i,t
173,i,t
174,i,x,t
175,i,x,t
176,i,x,t
177,i,t
178,i,t
179,i,t
180,i,t
181,i,t
182,i,t
183,i,t
184,i,t
185,i,t
186,i,t
187,i,t
188,i,t
189,i,t
190,i,t
191,i,t
192,i,t
193,i,t
194,i,t
195,i,t
196,i,t
197,i,t
198,i,t
199,i,t
200,i,t
201,i,t
202,i,t
203,i,t
204,i,t
205,i,t
206,i,t
207,i,t
208,i,t
209,i,t
210,i,t
211,i,t
212,i,t
213,i,t
214,i,t
215,i,t
216,i,t
217,i,t
218,i,t
219,i,t
220,i,t
221,i,t
222,i,t
223,i,t
224,i,t
225,i,t
226,i,t
227,i,t
228,i,t
229,i,t
230,i,t
231,i,t
232,i,t
233,i,t
234,i,t
235,i,t
236,i,t
237,i,x,t
238,i,t
239,i,t
240,i,t
241,i,t
242,i,t
243,i,t
244,i,t
245,i,t
246,i,t
247,i,t
248,i,t
249,i,t
250,i,t
251,i,t
252,i,t
253,i,t
254,i,t
255,i,t
256,i,t
257,i,t
258,i,t
259,i,t
260,i,x,t
261,i,x,t
262,i,x,t
263,i,x,t
264,i,x,t
265,i,x,z,t
266,i,x,t
267,i,x,t
268,i,x,t
269,i,x,t
270,i,x,t
271,i,t
272,i,t
273,i,t
274,i,t
275,i,t
276,i,t
277,i,t
278,i,t
279,i,t
280,i,t
281,i,t
282,i,t
283,i,t
284,i,t
285,i,t
286,i,t
287,i,t
288,i,t
289,i,x,t
290,i,t
291,i,t
292,i,t
293,i,x,t
294,i,x,t
295,i,x,y,t
296,i,x,y,t
297,i,x,y,t
298,i,x,y,t
299,i,x,y,t
300,i,x,y,t
301,i,x,y,t
302,i,x,y,t
303,i,x,y,t
304,i,x,y,t
305,i,x,y,t
306,i,x,y,t
307,i,x,y,t
308,i,x,y,t
309,i,x,y,t
310,i,x,y,t
311,i,x,y,t
312,i,x,y,t
313,i,x,y,t
314,i,x,y,t
315,i,x,y,t
316,i,x,t
317,i,x,y,t
318,i,x,y,t
319,i,x,y,t
320,i,x,y,t
321,i,x,y,t
322,i,x,y,t
323,i,x,y,t
324,i,x,t
325,i,x,y,t
326,i,x,y,t
327,i,x,y,t
328,i,x,y,t
329,i,x,y,t
330,i,x,y,t
331,i,x,y,t
332,i,x,y,t
333,i,x,y,t
334,i,x,y,t
335,i,x,y,t
336,i,x,y,t
337,i,x,y,t
338,i,x,y,t
339,i,x,y,t
340,i,x,y,t
341,i,x,y,t
342,i,x,y,t
343,i,x,y,t
344,i,x,y,t
345,i,x,y,t
346,i,x,y,t
347,i,x,y,t
348,i,x,y,t
349,i,x,y,t
350,i,x,y,t
351,i,x,y,t
352,i,x,y,t
353,i,x,y,t
354,i,x,y,t
355,i,x,y,t
356,i,t
357,i,x,y,t
358,i,x,y,t
359,i,x,y,t
360,i,x,y,t
361,i,x,y,t
362,i,x,y,t
363,i,x,y,t
364,i,x,y,t
365,i,x,y,t
366,i,x,y,t
367,i,x,y,t
368,i,t
369,i,x,y,t
370,i,x,y,t
371,i,x,y,t
372,i,x,y,t
373,i,x,y,t
374,i,x,y,t
375,i,x,z,t
376,i,x,y,t
377,i,x,y,t
378,i,x,y,t
379,i,x,z,t
380,i,x,z,t
381,i,x,z,t
382,i,x,z,t
383,i,x,y,t
384,i,x,z,t
385,i,x,z,t
386,i,x,z,t
387,i,x,z,t
388,i,t
389,i,x,z,t
390,i,x,z,t
391,i,x,z,t
392,i,x,z,t
393,i,x,z,t
394,i,x,z,t
395,i,x,z,t
396,i,x,z,t
397,i,x,z,t
398,i,x,z,t
399,i,x,z,t
400,i,x,z,t
401,i,x,z,t
402,i,x,z,t
403,i,x,z,t
404,i,x,z,t
405,i,x,y,t
406,i,x,z,t
407,i,x,y,t
408,i,t
409,i,x,z,t
410,i,x,z,t
411,i,x,z,t
412,i,x,y,t
413,i,x,z,t
414,i,x,z,t
415,i,x,z,t
416,i,x,z,t
417,i,x,z,t
418,i,x,z,t
419,i,x,z,t
420,i,x,t
421,i,x,z,t
422,i,x,z,t
423,i,x,z,t
424,i,x,y,t
425,i,x,z,t
426,i,t
427,i,x,z,t
428,i,x,z,t
429,i,x,t
430,i,x,z,t
431,i,x,z,t
432,i,x,z,t
433,i,x,z,t
434,i,x,z,t
435,i,x,z,t
436,i,x,z,t
437,i,x,z,t
438,i,x,y,t
439,i,t
440,i,x,z,t
441,i,x,y,t
442,i,t
443,i,t
444,i,x,z,t
445,i,t
446,i,x,z,t
447,i,x,z,t
448,i,x,z,t
449,i,x,z,t
450,i,x,z,t
451,i,x,z,t
452,i,x,z,t
453,i,x,z,t
454,i,x,z,t
455,i,x,z,t
456,i,x,z,t
457,i,x,y,t
458,i,x,z,t
459,i,x,z,t
460,i,x,y,t
461,i,x,y,t
462,i,x,y,t
463,i,x,y,t
464,i,x,z,t
465,i,x,y,t
466,i,x,t
467,i,x,z,t
468,i,x,z,t
469,i,x,z,t
470,i,x,z,t
471,i,x,z,t
472,i,x,z,t
473,i,x,z,t
474,i,x,y,t
475,i,x,z,t
476,i,t
477,i,x,z,t
478,i,x,z,t
479,i,x,z,t
480,i,x,z,t
481,i,x,z,t
482,i,x,z,t
483,i,x,z,t
484,i,x,z,t
485,i,x,z,t
486,i,x,z,t
487,i,t
488,i,x,z,t
489,i,x,z,t
490,i,x,z,t
491,i,t
492,i,x,y,t
493,i,x,z,t
494,i,x,z,t
495,i,x,y,t
496,i,x,y,t
497,i,x,z,t
498,i,x,z,t
499,i,x,z,t
500,i,x,z,t
501,i,x,z,t
502,i,x,z,t
503,i,x,z,t
504,i,x,z,t
505,i,x,z,t
506,i,x,z,t
507,i,x,z,t
508,i,x,t
509,i,x,z,t
510,i,x,z,t
511,i,x,z,t
512,i,x,z,t
513,i,x,z,t
514,i,x,z,t
515,i,x,z,t
516,i,x,y,t
517,i,x,z,t
518,i,x,z,t
519,i,x,z,t
520,i,x,z,t
521,i,x,z,t
522,i,x,z,t
523,i,x,z,t
524,i,x,z,t
525,i,x,y,t
526,i,x,z,t
527,i,x,z,t
528,i,x,z,t
529,i,x,t
530,i,x,z,t
531,i,x,t
532,i,x,z,t
533,i,x,z,t
534,i,x,z,t
535,i,x,t
536,i,t
537,i,x,y,t
538,i,x,z,t
539,i,x,y,t
540,i,x,z,t
541,i,x,z,t
542,i,x,z,t
543,i,x,z,t
544,i,x,z,t
545,i,x,z,t
546,i,x,z,t
547,i,x,z,t
548,i,x,z,t
549,i,x,z,t
550,i,x,z,t
551,i,x,z,t
552,i,x,z,t
553,i,x,z,t
554,i,x,z,t
555,i,x,y,t
556,i,x,z,t
557,i,x,z,t
558,i,x,z,t
559,i,x,z,t
560,i,x,z,t
561,i,x,y,t
562,i,x,z,t
563,i,x,z,t
564,i,t
565,i,x,z,t
566,i,x,z,t
567,i,x,y,t
568,i,x,z,t
569,i,x,z,t
570,i,x,z,t
571,i,x,z,t
572,i,x,z,t
573,i,x,z,t
574,i,x,z,t
575,i,x,z,t
576,i,t
577,i,t
578,i,x,z,t
579,i,x,y,t
580,i,x,y,t
581,i,x,z,t
582,i,x,z,t
583,i,x,z,t
584,i,x,z,t
585,i,x,z,t
586,i,t
587,i,x,t
588,i,t
589,i,x,y,t
590,i,x,y,t
591,i,x,t
592,i,x,z,t
593,i,x,z,t
594,i,x,z,t
595,i,x,z,t
596,i,t
597,i,x,z,t
598,i,x,z,t
599,i,x,z,t
600,i,x,z,t
601,i,x,z,t
602,i,x,z,t
603,i,x,z,t
604,i,x,z,t
605,i,x,y,t
606,i,t
607,i,x,z,t
608,i,x,y,t
609,i,x,z,t
610,i,x,z,t
611,i,x,z,t
612,i,x,z,t
613,i,x,z,t
614,i,x,z,t
615,i,x,z,t
616,i,x,z,t
617,i,x,z,t
618,i,x,z,t
619,i,x,z,t
620,i,x,z,t
621,i,x,z,t
622,i,x,z,t
623,i,t
624,i,x,z,t
625,i,x,z,t
