1,i,x,z,t
545,i,x,z,t
546,i,t
547,i,x,z,t
548,i,x,z,t
549,i,x,z,t
550,i,x,y,t
551,i,x,t
552,i,x,z,t
553,i,x,t
554,i,t
555,i,x,z,t
556,i,x,t
557,i,x,z,t
558,i,x,t
559,i,x,z,t
560,i,t
561,i,x,z,t
562,i,x,y,t
563,i,x,z,t
564,i,x,y,t
565,i,x,y,t
566,i,x,z,t
567,i,x,y,t
568,i,t
569,i,t
570,i,x,z,t
571,i,x,y,t
572,i,x,y,t
573,i,x,z,t
574,i,x,z,t
575,i,x,z,t
576,i,x,z,t
577,i,x,z,t
578,i,x,z,t
579,i,x,y,t
580,i,x,z,t
581,i,x,z,t
582,i,x,z,t
583,i,x,z,t
584,i,x,z,t
585,i,x,y,t
586,i,x,z,t
587,i,t
588,i,x,z,t
589,i,x,z,t
590,i,x,z,t
591,i,x,z,t
592,i,x,y,t
593,i,x,y,t
594,i,x,z,t
595,i,x,y,t
596,i,x,z,t
597,i,x,y,t
598,i,x,y,t
599,i,x,z,t
600,i,x,y,t
601,i,t
602,i,x,t
603,i,x,z,t
604,i,x,t
605,i,x,y,t
606,i,t
607,i,x,z,t
608,i,x,y,t
609,i,x,z,t
610,i,x,y,t
611,i,t
612,i,x,y,t
613,i,x,z,t
614,i,x,y,t
615,i,x,y,t
616,i,x,t
617,i,x,t
618,i,x,z,t
619,i,x,z,t
620,i,x,z,t
621,i,x,z,t
622,i,x,t
623,i,x,z,t
624,i,t
625,i,x,z,t
626,i,x,z,t
627,i,x,z,t
628,i,x,y,t
629,i,x,z,t
630,i,x,t
631,i,t
632,i,x,z,t
633,i,x,t
634,i,x,z,t
635,i,x,z,t
636,i,x,y,t
637,i,x,z,t
638,i,x,z,t
639,i,x,z,t
640,i,x,z,t
641,i,x,y,t
642,i,x,y,t
643,i,x,z,t
644,i,x,z,t
645,i,x,z,t
646,i,x,y,t
647,i,x,z,t
648,i,x,z,t
649,i,x,y,t
650,i,x,z,t
651,i,x,z,t
652,i,x,y,t
653,i,x,z,t
654,i,x,y,t
655,i,x,z,t
656,i,x,z,t
657,i,x,z,t
658,i,x,z,t
659,i,x,z,t
660,i,x,z,t
661,i,x,z,t
662,i,x,z,t
663,i,x,y,t
664,i,x,z,t
665,i,x,z,t
666,i,x,y,t
667,i,x,y,t
668,i,x,z,t
669,i,x,y,t
670,i,x,z,t
671,i,x,z,t
672,i,x,z,t
673,i,x,z,t
674,i,x,z,t
675,i,x,y,t
676,i,x,z,t
677,i,x,z,t
678,i,x,y,t
679,i,x,z,t
680,i,t
681,i,x,t
682,i,x,y,t
683,i,t
684,i,x,y,t
685,i,x,z,t
686,i,x,z,t
687,i,x,z,t
688,i,x,z,t
689,i,x,z,t
690,i,x,y,t
691,i,x,z,t
692,i,x,z,t
693,i,x,z,t
694,i,x,y,t
695,i,x,z,t
696,i,x,z,t
697,i,t
698,i,x,y,t
699,i,x,z,t
700,i,x,z,t
701,i,x,z,t
702,i,x,z,t
703,i,x,t
704,i,x,t
705,i,x,z,t
706,i,x,z,t
707,i,x,z,t
708,i,x,z,t
709,i,x,z,t
710,i,x,z,t
711,i,x,y,t
712,i,x,z,t
713,i,x,z,t
714,i,x,z,t
715,i,x,z,t
716,i,t
717,i,x,z,t
718,i,x,z,t
719,i,x,z,t
720,i,x,t
721,i,x,z,t
722,i,x,y,t
723,i,t
724,i,x,z,t
725,i,x,z,t
726,i,x,y,t
727,i,x,z,t
728,i,x,z,t
729,i,x,z,t
730,i,x,y,t
731,i,x,z,t
732,i,x,z,t
733,i,x,z,t
734,i,t
735,i,x,z,t
736,i,x,z,t
737,i,x,y,t
738,i,t
739,i,x,y,t
740,i,x,z,t
741,i,x,z,t
742,i,x,y,t
743,i,x,z,t
744,i,x,t
745,i,x,z,t
746,i,x,z,t
747,i,x,y,t
748,i,x,z,t
749,i,x,z,t
750,i,t
751,i,x,z,t
752,i,x,z,t
753,i,x,y,t
754,i,x,z,t
755,i,x,z,t
756,i,x,t
757,i,x,z,t
758,i,x,z,t
759,i,x,z,t
760,i,x,z,t
761,i,x,z,t
762,i,x,z,t
763,i,x,z,t
764,i,x,y,t
765,i,x,y,t
766,i,x,z,t
767,i,x,z,t
768,i,x,z,t
769,i,x,y,t
770,i,x,z,t
771,i,x,y,t
772,i,x,z,t
773,i,t
774,i,x,z,t
775,i,x,z,t
776,i,x,t
777,i,x,y,t
778,i,x,z,t
779,i,t
780,i,x,z,t
781,i,x,y,t
782,i,t
783,i,x,y,t
784,i,x,z,t
785,i,x,y,t
786,i,x,z,t
787,i,x,z,t
788,i,x,z,t
789,i,x,z,t
790,i,t
791,i,x,z,t
792,i,x,z,t
793,i,x,y,t
794,i,x,t
795,i,t
796,i,x,y,t
797,i,x,z,t
798,i,x,z,t
799,i,x,y,t
800,i,x,z,t
801,i,x,z,t
802,i,x,y,t
803,i,x,t
804,i,t
805,i,x,y,t
806,i,x,y,t
807,i,x,z,t
808,i,x,y,t
809,i,x,z,t
810,i,x,z,t
811,i,x,z,t
812,i,t
813,i,x,z,t
814,i,x,t
815,i,x,z,t
816,i,x,z,t
817,i,x,z,t
818,i,x,z,t
819,i,x,z,t
820,i,t
821,i,x,z,t
822,i,x,z,t
823,i,t
824,i,x,z,t
825,i,x,z,t
826,i,t
827,i,x,z,t
828,i,x,z,t
829,i,x,y,t
830,i,t
831,i,x,z,t
832,i,x,z,t
833,i,x,y,t
834,i,x,z,t
835,i,x,t
836,i,x,z,t
837,i,x,z,t
838,i,x,z,t
839,i,x,z,t
840,i,x,z,t
841,i,x,z,t
842,i,x,y,t
843,i,x,y,t
844,i,x,z,t
845,i,x,z,t
846,i,x,t
847,i,x,z,t
848,i,x,t
849,i,x,z,t
850,i,x,y,t
851,i,x,z,t
852,i,x,z,t
853,i,t
854,i,x,z,t
855,i,x,y,t
856,i,x,y,t
857,i,x,z,t
858,i,x,y,t
859,i,x,z,t
860,i,x,z,t
861,i,x,y,t
862,i,x,z,t
863,i,x,z,t
864,i,x,z,t
865,i,x,z,t
866,i,x,z,t
867,i,x,z,t
868,i,x,y,t
869,i,x,z,t
870,i,x,z,t
871,i,x,z,t
872,i,x,t
873,i,x,y,t
874,i,x,y,t
875,i,x,y,t
876,i,x,z,t
877,i,x,z,t
878,i,x,y,t
879,i,x,y,t
880,i,x,y,t
881,i,x,z,t
882,i,x,z,t
883,i,x,z,t
884,i,x,z,t
885,i,x,y,t
886,i,x,z,t
887,i,x,z,t
888,i,x,y,t
889,i,x,z,t
890,i,x,z,t
891,i,x,z,t
892,i,x,z,t
893,i,t
894,i,x,z,t
895,i,x,t
896,i,x,y,t
897,i,x,y,t
898,i,x,z,t
899,i,t
900,i,x,t
901,i,x,z,t
902,i,x,z,t
903,i,x,z,t
904,i,x,z,t
905,i,x,z,t
906,i,x,z,t
907,i,x,z,t
908,i,x,y,t
909,i,x,z,t
910,i,x,z,t
911,i,x,z,t
912,i,x,z,t
913,i,x,z,t
914,i,x,z,t
915,i,x,y,t
916,i,x,z,t
917,i,x,z,t
918,i,x,z,t
919,i,x,y,t
920,i,x,z,t
921,i,x,z,t
922,i,x,z,t
923,i,x,z,t
924,i,x,z,t
925,i,x,z,t
926,i,x,y,t
927,i,x,z,t
928,i,x,z,t
929,i,x,z,t
930,i,x,z,t
931,i,x,t
932,i,x,z,t
933,i,x,z,t
934,i,t
935,i,x,z,t
936,i,x,z,t
937,i,x,z,t
938,i,x,y,t
939,i,x,y,t
940,i,x,z,t
941,i,t
942,i,x,z,t
943,i,x,t
944,i,x,z,t
945,i,x,t
946,i,x,y,t
947,i,x,y,t
948,i,x,z,t
949,i,x,z,t
950,i,x,z,t
951,i,x,z,t
952,i,x,y,t
953,i,x,y,t
954,i,x,y,t
955,i,x,z,t
956,i,x,y,t
957,i,x,z,t
958,i,x,z,t
959,i,x,z,t
960,i,t
961,i,t
962,i,x,z,t
963,i,x,z,t
964,i,x,y,t
965,i,t
966,i,x,z,t
967,i,x,z,t
968,i,x,z,t
969,i,x,t
970,i,t
971,i,x,z,t
972,i,x,z,t
973,i,t
974,i,x,z,t
975,i,x,z,t
976,i,x,y,t
977,i,x,z,t
978,i,t
979,i,x,z,t
980,i,x,y,t
981,i,x,t
982,i,x,z,t
983,i,t
984,i,x,z,t
985,i,x,z,t
986,i,x,y,t
987,i,x,z,t
988,i,x,z,t
989,i,t
990,i,x,z,t
991,i,x,z,t
992,i,x,y,t
993,i,x,z,t
994,i,x,z,t
995,i,x,z,t
996,i,x,y,t
997,i,x,z,t
998,i,x,z,t
999,i,x,z,t
1000,i,t
