5,0.04705691337585449,4
6,0.03826904296875,4
7,0.05584406852722168,4
8,0.05932164192199707,4
9,0.05508875846862793,4
10,0.0748748779296875,4
11,0.04062509536743164,4
12,0.051527976989746094,4
13,0.06859111785888672,4
14,0.06380224227905273,4
15,0.0631251335144043,4
16,0.053381919860839844,4
17,0.07883405685424805,4
18,0.06639695167541504,4
19,0.0628042221069336,4
20,0.08502697944641113,4
21,0.08456277847290039,4
22,0.07912302017211914,4
23,0.0854349136352539,4
24,0.07401394844055176,4
25,0.0568699836730957,4
26,0.07742476463317871,4
27,0.07257080078125,4
28,0.0826878547668457,4
29,0.06232190132141113,4
30,0.10025978088378906,4
31,0.10903334617614746,4
32,0.04849720001220703,4
33,0.07860088348388672,4
34,0.08145594596862793,4
35,0.10272526741027832,4
36,0.06843018531799316,4
37,0.07101011276245117,4
38,0.07676506042480469,4
39,0.10404610633850098,4
40,0.11122798919677734,4
41,0.06132674217224121,4
42,0.06582498550415039,4
43,0.09365105628967285,4
44,0.08064103126525879,4
45,0.09020519256591797,4
46,0.07954907417297363,4
47,0.10619974136352539,4
48,0.10117292404174805,4
49,0.09910178184509277,4
50,0.09953474998474121,4
51,0.07275009155273438,4
52,0.07499289512634277,4
53,0.11307811737060547,4
54,0.11074519157409668,4
55,0.09787702560424805,4
56,0.10631585121154785,4
57,0.08808088302612305,4
58,0.0922698974609375,4
59,0.09552812576293945,4
60,0.08063101768493652,4
61,0.06392812728881836,4
62,0.08232998847961426,4
63,0.09942197799682617,4
64,0.11475086212158203,4
65,0.08371615409851074,4
66,0.10868287086486816,4
67,0.07194805145263672,4
68,0.10953903198242188,4
69,0.13626909255981445,4
70,0.10298895835876465,4
71,0.09801006317138672,4
72,0.08227396011352539,4
73,0.11146402359008789,4
74,0.09676480293273926,4
75,0.10130190849304199,4
76,0.09770083427429199,4
77,0.09213805198669434,4
78,0.0925590991973877,4
79,0.0828859806060791,4
80,0.09814023971557617,4
81,0.1087801456451416,4
82,0.11107921600341797,4
83,0.07016897201538086,4
84,0.10843420028686523,4
85,0.12227296829223633,4
86,0.10955619812011719,4
87,0.09493088722229004,4
88,0.09632372856140137,4
89,0.08846306800842285,4
90,0.11607980728149414,4
91,0.10167121887207031,4
92,0.08700203895568848,4
93,0.07957291603088379,4
94,0.11231803894042969,4
95,0.10690116882324219,4
96,0.13385415077209473,4
97,0.1293339729309082,4
98,0.0768578052520752,4
99,0.12146496772766113,4
100,0.1302032470703125,4
101,0.11754179000854492,4
102,0.11481809616088867,4
103,0.12645888328552246,4
104,0.13892793655395508,4
105,0.09832286834716797,4
106,0.06399679183959961,4
107,0.09504103660583496,4
108,0.18277978897094727,4
109,0.08663487434387207,4
110,0.0756220817565918,4
111,0.06730318069458008,4
112,0.08550667762756348,4
113,0.13006997108459473,4
114,0.0728607177734375,4
115,0.08699488639831543,4
116,0.12261605262756348,4
117,0.11537289619445801,4
118,0.10702729225158691,4
119,0.10530877113342285,4
120,0.1523280143737793,4
121,0.08275103569030762,4
122,0.11272120475769043,4
123,0.12276196479797363,4
124,0.16627883911132812,4
125,0.11854815483093262,4
126,0.15575504302978516,4
127,0.11384391784667969,4
128,0.10860705375671387,4
129,0.11168479919433594,4
130,0.16810202598571777,4
131,0.12069296836853027,4
132,0.10298514366149902,4
133,0.12043023109436035,4
134,0.13636183738708496,4
135,0.1254427433013916,4
136,0.11863517761230469,4
137,0.10244917869567871,4
138,0.1317758560180664,4
139,0.10660910606384277,4
140,0.14378595352172852,4
141,0.0935511589050293,4
142,0.09464907646179199,4
143,0.10103297233581543,4
144,0.10382890701293945,4
145,0.13904190063476562,4
146,0.10713982582092285,4
147,0.13245010375976562,4
148,0.10979700088500977,4
149,0.12644672393798828,4
150,0.12443995475769043,4
151,0.11179113388061523,4
152,0.14696311950683594,4
153,0.12135004997253418,4
154,0.09615921974182129,4
155,0.10095882415771484,4
156,0.15607619285583496,4
157,0.08281397819519043,4
158,0.12321615219116211,4
159,0.082244873046875,4
160,0.10904288291931152,4
161,0.16942310333251953,4
162,0.1213541030883789,4
163,0.1270759105682373,4
164,0.11952495574951172,4
165,0.13506793975830078,4
166,0.10252499580383301,4
167,0.1290910243988037,4
168,0.20783114433288574,4
169,0.16123008728027344,4
170,0.08202600479125977,4
171,0.0835261344909668,4
172,0.10395216941833496,4
173,0.09911918640136719,4
174,0.10828900337219238,4
175,0.1454918384552002,4
176,0.10044193267822266,4
177,0.10621070861816406,4
178,0.10045289993286133,4
179,0.11807703971862793,4
180,0.11341071128845215,4
181,0.11432909965515137,4
182,0.14304208755493164,4
183,0.1420600414276123,4
184,0.16647815704345703,4
185,0.12485694885253906,4
186,0.13053202629089355,4
187,0.1602921485900879,4
188,0.13078022003173828,4
