1,10.0
2,8.0
3,12.0
4,9.0
5,7.0
6,9.0
7,12.0
8,13.0
9,16.0
10,12.0
11,12.0
12,13.0
13,11.0
14,13.0
15,9.0
16,10.0
17,10.0
18,14.0
19,9.0
20,9.0
21,11.0
22,14.0
23,14.0
24,14.0
25,10.0
26,12.0
27,13.0
28,9.0
29,9.0
30,10.0
31,10.0
32,11.0
33,13.0
34,12.0
35,12.0
36,11.0
37,10.0
38,10.0
39,12.0
40,13.0
41,12.0
42,11.0
43,13.0
44,9.0
45,13.0
46,10.0
47,14.0
48,13.0
49,14.0
50,13.0
51,11.0
52,14.0
53,10.0
54,10.0
55,12.0
56,14.0
57,10.0
58,4.0
59,12.0
60,14.0
61,14.0
62,7.0
63,14.0
64,12.0
65,5.0
66,14.0
67,11.0
68,10.0
69,11.0
70,10.0
71,11.0
72,11.0
73,13.0
74,10.0
75,14.0
76,12.0
77,12.0
78,13.0
79,12.0
80,12.0
81,13.0
82,9.0
83,10.0
84,14.0
85,12.0
86,9.0
87,14.0
88,9.0
89,10.0
90,9.0
91,12.0
92,14.0
93,10.0
94,13.0
95,13.0
96,9.0
97,12.0
98,13.0
99,10.0
100,6.0
101,13.0
102,13.0
103,10.0
104,13.0
105,13.0
106,11.0
107,10.0
108,13.0
109,14.0
110,11.0
111,12.0
112,12.0
113,14.0
114,12.0
115,10.0
116,12.0
117,9.0
118,11.0
119,11.0
120,10.0
121,9.0
122,11.0
123,13.0
124,4.0
125,10.0
126,12.0
127,14.0
128,14.0
129,12.0
130,14.0
131,14.0
132,14.0
133,13.0
134,12.0
135,13.0
136,9.0
137,14.0
138,10.0
139,13.0
140,9.0
141,13.0
142,14.0
143,14.0
144,8.0
145,13.0
146,12.0
147,10.0
148,9.0
149,9.0
150,10.0
151,9.0
152,14.0
153,13.0
154,9.0
155,10.0
156,12.0
157,11.0
158,13.0
159,9.0
160,9.0
161,14.0
162,13.0
163,14.0
164,13.0
165,10.0
166,14.0
167,9.0
168,11.0
169,11.0
170,10.0
171,13.0
172,13.0
173,12.0
174,10.0
175,14.0
176,11.0
177,13.0
178,10.0
179,9.0
180,11.0
181,13.0
182,13.0
183,10.0
184,11.0
185,14.0
186,9.0
187,13.0
188,12.0
189,12.0
190,11.0
191,9.0
192,9.0
193,10.0
194,10.0
195,10.0
196,10.0
197,14.0
198,11.0
199,10.0
200,11.0
201,13.0
202,12.0
203,14.0
204,9.0
205,14.0
206,11.0
207,13.0
208,13.0
209,13.0
210,11.0
211,10.0
212,10.0
213,14.0
214,11.0
215,14.0
216,14.0
217,12.0
218,9.0
219,13.0
220,9.0
221,13.0
222,10.0
223,11.0
224,13.0
225,11.0
226,12.0
227,14.0
228,13.0
229,10.0
230,12.0
231,9.0
232,11.0
233,14.0
234,11.0
235,11.0
236,10.0
237,12.0
238,10.0
239,10.0
240,11.0
241,11.0
242,10.0
243,9.0
244,12.0
245,14.0
246,10.0
247,12.0
248,14.0
249,10.0
250,13.0
251,14.0
252,11.0
253,11.0
254,10.0
255,13.0
256,12.0
257,10.0
258,14.0
259,9.0
260,12.0
261,9.0
262,11.0
263,10.0
264,14.0
265,9.0
266,12.0
267,10.0
268,14.0
269,14.0
270,12.0
271,13.0
272,14.0
273,10.0
274,11.0
275,10.0
276,12.0
277,12.0
278,12.0
279,9.0
280,12.0
281,11.0
282,13.0
283,11.0
284,10.0
285,10.0
286,14.0
287,12.0
288,11.0
289,12.0
290,12.0
291,12.0
292,12.0
293,10.0
294,13.0
295,13.0
296,13.0
297,14.0
298,11.0
299,10.0
300,13.0
301,9.0
302,13.0
303,10.0
304,10.0
305,12.0
306,14.0
307,12.0
308,14.0
309,10.0
310,10.0
311,10.0
312,13.0
313,10.0
314,10.0
315,11.0
316,13.0
317,13.0
318,10.0
319,12.0
320,14.0
321,10.0
322,9.0
323,10.0
324,11.0
325,9.0
326,12.0
327,14.0
328,12.0
329,12.0
330,10.0
331,13.0
332,9.0
333,9.0
334,14.0
335,10.0
336,13.0
337,10.0
338,14.0
339,12.0
340,11.0
341,14.0
342,13.0
343,14.0
344,10.0
345,11.0
346,13.0
347,11.0
348,9.0
349,12.0
350,9.0
351,10.0
352,13.0
353,12.0
354,14.0
355,12.0
356,11.0
357,9.0
358,12.0
359,14.0
360,12.0
361,10.0
362,13.0
363,12.0
364,12.0
365,10.0
366,12.0
367,10.0
368,13.0
369,9.0
370,10.0
371,9.0
372,9.0
373,13.0
374,13.0
375,11.0
376,12.0
377,11.0
378,10.0
379,13.0
380,10.0
381,13.0
382,10.0
383,13.0
384,9.0
385,12.0
386,9.0
387,13.0
388,11.0
389,12.0
390,10.0
391,13.0
392,13.0
393,14.0
394,12.0
395,13.0
396,10.0
397,14.0
398,10.0
399,11.0
400,9.0
401,9.0
402,12.0
403,14.0
404,9.0
405,12.0
406,10.0
407,12.0
408,14.0
409,14.0
410,11.0
411,10.0
412,9.0
413,11.0
414,14.0
415,11.0
416,11.0
417,9.0
418,9.0
419,13.0
420,13.0
421,14.0
422,9.0
423,9.0
424,9.0
425,9.0
426,14.0
427,12.0
428,10.0
429,13.0
430,13.0
431,12.0
432,10.0
433,12.0
434,14.0
435,12.0
436,11.0
437,14.0
438,13.0
439,9.0
440,13.0
441,13.0
442,11.0
443,10.0
444,10.0
445,14.0
446,10.0
447,12.0
448,11.0
