1,i,x,y,t
2,i,x,y,t
3,i,x,y,t
4,i,x,y,t
5,i,x,y,t
6,i,x,y,t
7,i,x,y,t
8,i,x,y,t
9,i,x,t
10,i,x,y,t
11,i,x,z,t
12,i,x,t
13,i,x,t
14,i,x,y,t
15,i,x,y,t
16,i,x,y,t
17,i,x,y,t
18,i,t
19,i,x,y,t
20,i,x,t
21,i,x,y,t
22,i,x,y,t
23,i,x,y,t
24,i,x,y,t
25,i,x,z,t
26,i,x,y,t
27,i,x,y,t
28,i,x,y,t
29,i,x,z,t
30,i,x,y,t
31,i,x,y,t
32,i,x,t
33,i,x,y,t
34,i,x,t
35,i,x,t
36,i,x,t
37,i,t
38,i,x,t
39,i,x,t
40,i,x,t
41,i,x,t
42,i,x,t
43,i,x,t
44,i,x,t
45,i,x,t
46,i,x,y,t
47,i,t
48,i,x,y,t
49,i,x,z,t
50,i,x,z,t
51,i,x,t
52,i,x,y,t
53,i,x,y,t
54,i,x,y,t
55,i,x,y,t
56,i,x,y,t
57,i,x,y,t
58,i,t
59,i,x,z,t
60,i,x,z,t
61,i,x,t
62,i,x,y,t
63,i,x,y,t
64,i,x,z,t
65,i,x,z,t
66,i,x,z,t
67,i,x,z,t
68,i,x,z,t
69,i,x,z,t
70,i,x,z,t
71,i,t
72,i,x,z,t
73,i,x,y,t
74,i,t
75,i,x,z,t
76,i,x,y,t
77,i,x,y,t
78,i,x,y,t
79,i,x,z,t
80,i,x,z,t
81,i,x,y,t
82,i,x,z,t
83,i,x,y,t
84,i,x,z,t
85,i,x,y,t
86,i,x,z,t
87,i,x,z,t
88,i,x,t
89,i,x,z,t
90,i,x,z,t
91,i,x,z,t
92,i,x,y,t
93,i,x,y,t
94,i,x,t
95,i,x,t
96,i,x,y,t
97,i,x,z,t
98,i,x,y,t
99,i,x,z,t
100,i,x,z,t
101,i,x,z,t
102,i,x,y,t
103,i,x,z,t
104,i,x,y,t
105,i,x,y,t
106,i,x,y,t
107,i,x,y,t
108,i,x,z,t
109,i,t
110,i,x,z,t
111,i,x,y,t
112,i,x,y,t
113,i,x,z,t
114,i,x,z,t
115,i,x,z,t
116,i,x,y,t
117,i,x,y,t
118,i,x,z,t
119,i,x,z,t
120,i,x,z,t
121,i,x,z,t
122,i,x,z,t
123,i,t
124,i,x,t
125,i,x,t
126,i,x,z,t
127,i,x,t
128,i,x,z,t
129,i,t
130,i,x,z,t
131,i,x,z,t
132,i,x,z,t
133,i,x,y,t
134,i,x,z,t
135,i,x,z,t
136,i,x,t
137,i,x,z,t
138,i,x,z,t
139,i,x,y,t
140,i,x,z,t
141,i,x,z,t
142,i,x,y,t
143,i,x,y,t
144,i,x,y,t
145,i,x,t
146,i,x,t
147,i,x,z,t
148,i,x,z,t
149,i,t
150,i,x,y,t
151,i,t
152,i,x,y,t
153,i,x,y,t
154,i,x,z,t
155,i,x,y,t
156,i,x,z,t
157,i,x,z,t
158,i,x,y,t
159,i,x,z,t
160,i,x,y,t
161,i,x,t
162,i,x,z,t
163,i,x,z,t
164,i,x,z,t
165,i,t
166,i,x,z,t
167,i,x,z,t
168,i,x,z,t
169,i,x,z,t
170,i,x,z,t
171,i,x,y,t
172,i,t
173,i,x,t
174,i,x,z,t
175,i,x,y,t
176,i,x,z,t
177,i,x,z,t
178,i,x,z,t
179,i,x,z,t
180,i,x,t
181,i,x,y,t
182,i,x,z,t
183,i,x,y,t
184,i,x,z,t
185,i,x,z,t
186,i,x,z,t
187,i,x,y,t
188,i,t
189,i,x,z,t
190,i,x,y,t
191,i,x,y,t
192,i,x,z,t
193,i,x,t
194,i,x,y,t
195,i,x,z,t
196,i,x,y,t
197,i,x,z,t
198,i,x,z,t
199,i,x,y,t
200,i,x,y,t
201,i,x,z,t
202,i,x,z,t
203,i,x,y,t
204,i,x,y,t
205,i,x,y,t
206,i,x,y,t
207,i,x,t
208,i,x,z,t
209,i,x,z,t
210,i,x,z,t
211,i,x,z,t
212,i,x,z,t
213,i,x,z,t
214,i,x,z,t
215,i,x,z,t
216,i,x,z,t
217,i,x,z,t
218,i,x,z,t
219,i,x,y,t
220,i,x,z,t
221,i,x,z,t
222,i,x,y,t
223,i,x,t
224,i,x,y,t
225,i,x,z,t
226,i,t
227,i,x,z,t
228,i,x,y,t
229,i,x,z,t
230,i,x,z,t
231,i,x,y,t
232,i,x,y,t
233,i,x,y,t
234,i,x,z,t
235,i,x,z,t
236,i,x,z,t
237,i,x,z,t
238,i,x,y,t
239,i,x,z,t
240,i,x,z,t
241,i,x,z,t
242,i,x,z,t
243,i,x,z,t
244,i,x,z,t
245,i,x,z,t
246,i,x,z,t
247,i,x,y,t
248,i,x,z,t
249,i,x,y,t
250,i,x,z,t
251,i,x,z,t
252,i,x,t
253,i,x,y,t
254,i,t
255,i,x,y,t
