1,i,x,y,t
2,i,x,y,t
3,i,x,y,t
4,i,x,y,t
5,i,x,y,t
6,i,x,y,t
7,i,x,y,t
8,i,x,y,t
9,i,x,y,t
10,i,x,y,t
11,i,x,y,t
12,i,x,y,t
13,i,x,y,t
14,i,x,y,t
15,i,x,y,t
16,i,x,y,t
17,i,t
18,i,x,t
19,i,x,y,t
20,i,x,y,t
21,i,x,y,t
22,i,x,y,t
23,i,x,y,t
24,i,x,y,t
25,i,x,y,t
26,i,x,y,t
27,i,x,y,t
28,i,x,y,t
29,i,x,y,t
30,i,x,y,t
31,i,x,t
32,i,x,y,t
33,i,x,y,t
34,i,x,y,t
35,i,x,y,t
36,i,x,y,t
37,i,x,y,t
38,i,x,y,t
39,i,x,t
40,i,x,y,t
41,i,t
42,i,x,y,t
43,i,x,y,t
44,i,x,y,t
45,i,x,y,t
46,i,x,t
47,i,x,y,t
48,i,x,y,t
49,i,x,y,t
50,i,t
51,i,x,t
52,i,x,y,t
53,i,t
54,i,x,y,t
55,i,x,y,t
56,i,x,y,t
57,i,x,y,t
58,i,x,y,t
59,i,x,y,t
60,i,x,y,t
61,i,x,y,t
62,i,x,y,t
63,i,t
64,i,x,y,t
65,i,x,t
66,i,x,z,t
67,i,t
68,i,t
69,i,x,y,t
70,i,x,y,t
71,i,t
72,i,t
73,i,x,y,t
74,i,x,y,t
75,i,x,y,t
76,i,t
77,i,x,t
78,i,x,y,t
79,i,x,y,t
80,i,x,y,t
81,i,t
82,i,x,y,t
83,i,x,y,t
84,i,x,y,t
85,i,x,y,t
86,i,x,y,t
87,i,x,y,t
88,i,x,y,t
89,i,x,y,t
90,i,t
91,i,x,y,t
92,i,t
93,i,x,y,t
94,i,x,y,t
95,i,x,y,t
96,i,t
97,i,t
98,i,t
99,i,x,y,t
100,i,x,y,t
101,i,t
102,i,x,y,t
103,i,x,y,t
104,i,x,y,t
105,i,t
106,i,x,t
107,i,x,y,t
108,i,x,y,t
109,i,x,y,t
110,i,x,y,t
111,i,x,y,t
112,i,x,t
113,i,x,y,t
114,i,x,y,t
115,i,x,y,t
116,i,x,y,t
117,i,x,y,t
118,i,x,y,t
119,i,x,y,t
120,i,x,y,t
121,i,t
122,i,x,y,t
123,i,x,t
124,i,x,y,t
125,i,x,y,t
126,i,x,y,t
127,i,x,y,t
128,i,x,t
129,i,t
130,i,x,y,t
131,i,x,y,t
132,i,x,y,t
133,i,x,y,t
134,i,x,y,t
135,i,x,y,t
136,i,x,t
137,i,x,y,t
138,i,x,y,t
139,i,x,y,t
140,i,t
141,i,t
142,i,t
143,i,t
144,i,t
145,i,x,y,t
146,i,x,y,t
147,i,x,z,t
148,i,x,y,t
149,i,x,y,t
150,i,x,y,t
151,i,x,y,t
152,i,x,y,t
153,i,x,y,t
154,i,x,y,t
155,i,x,t
156,i,x,z,t
157,i,x,y,t
158,i,x,y,t
159,i,x,y,t
160,i,x,y,t
161,i,x,y,t
162,i,x,y,t
163,i,x,t
164,i,x,y,t
165,i,t
166,i,t
167,i,x,y,t
168,i,x,y,t
169,i,x,y,t
170,i,x,y,t
171,i,x,y,t
172,i,x,y,t
173,i,x,y,t
174,i,x,t
175,i,t
176,i,x,t
177,i,x,y,t
178,i,x,t
179,i,t
180,i,x,y,t
181,i,t
182,i,t
183,i,t
184,i,t
185,i,t
186,i,t
187,i,x,y,t
188,i,t
189,i,t
190,i,t
191,i,t
192,i,t
193,i,x,y,t
194,i,x,t
195,i,x,y,t
196,i,x,y,t
197,i,x,t
198,i,x,y,t
199,i,x,y,t
200,i,x,y,t
201,i,x,y,t
202,i,t
203,i,x,t
204,i,t
205,i,t
206,i,t
207,i,t
208,i,t
209,i,x,t
210,i,t
211,i,x,t
212,i,x,t
213,i,x,t
214,i,x,y,t
215,i,x,t
216,i,x,t
217,i,x,y,t
218,i,x,y,t
219,i,x,y,t
220,i,x,y,t
221,i,x,y,t
222,i,x,t
223,i,t
224,i,t
225,i,t
226,i,t
227,i,t
228,i,t
229,i,t
230,i,t
231,i,t
232,i,t
233,i,x,t
234,i,t
235,i,t
236,i,t
237,i,t
238,i,t
239,i,t
240,i,t
241,i,t
242,i,t
243,i,t
244,i,t
245,i,t
246,i,t
247,i,x,t
248,i,x,t
249,i,x,y,t
250,i,t
251,i,t
252,i,t
253,i,t
254,i,t
255,i,t
256,i,x,t
257,i,x,t
258,i,x,y,t
259,i,x,t
260,i,x,y,t
261,i,t
262,i,x,t
263,i,x,y,t
264,i,t
265,i,t
266,i,x,y,t
267,i,x,y,t
268,i,x,y,t
269,i,x,y,t
270,i,x,y,t
271,i,t
272,i,x,t
273,i,x,y,t
274,i,t
275,i,x,y,t
276,i,x,y,t
277,i,x,y,t
278,i,x,t
279,i,x,y,t
280,i,x,t
281,i,t
282,i,x,y,t
